,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001495,잠실 관광특구,10600,7058,3542,1167,1229,1558,1435,1669,1948,1594,256.0,,217.0,824,5411,3892,6218,3659,123.0,2535.0,2654.0,1925.0,1739.0,901.0
1,관광특구,1001494,종로?청계 관광특구,40178,28786,11392,4961,5467,5674,5941,6743,6609,4783,1005.0,1718.0,3647.0,3525,22863,7420,23461,12628,191.0,9475.0,9758.0,6407.0,5725.0,4540.0
2,관광특구,1001493,동대문패션타운 관광특구,2436,1808,628,316,357,388,402,345,392,236,17.0,,105.0,144,1240,930,1429,817,12.0,631.0,658.0,333.0,417.0,194.0
3,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,16702,13756,2946,2384,2797,2504,3343,2728,1908,1038,67.0,11.0,584.0,777,9294,5969,8616,5276,141.0,3277.0,3655.0,3347.0,2603.0,868.0
4,관광특구,1001491,이태원 관광특구,3866,2419,1447,395,313,557,527,627,764,683,186.0,,74.0,156,2127,1323,2552,1112,70.0,1275.0,1128.0,526.0,427.0,236.0
5,전통시장,2130324,길동복조리시장,11170,7195,3975,1355,1686,1355,1086,1713,2145,1830,395.0,,279.0,1193,7051,2252,6476,4524,110.0,1303.0,2161.0,2903.0,2348.0,2175.0
6,전통시장,2130323,둔촌역전통시장,11505,6852,4653,1861,78,1660,1599,1654,2317,2336,,,1448.0,2900,6957,200,5713,5792,,506.0,1352.0,2706.0,3631.0,3310.0
7,전통시장,2130322,고분다리전통시장,3192,2000,1192,355,351,373,443,478,602,590,167.0,18.0,174.0,407,1621,805,1788,1354,31.0,246.0,550.0,627.0,932.0,757.0
8,전통시장,2130320,암사종합시장,9429,6267,3162,1176,1470,745,1280,1596,1749,1413,147.0,,187.0,1010,4882,3203,4966,4257,59.0,730.0,1789.0,3040.0,1744.0,1863.0
9,전통시장,2130319,성내전통시장,5917,3964,1953,741,895,645,886,797,1024,929,,328.0,765.0,1575,2677,572,2846,3038,49.0,482.0,829.0,1159.0,1426.0,1938.0
10,전통시장,2130318,로데오거리상점가,3355,2297,1058,478,415,474,386,544,575,483,47.0,,11.0,180,1965,1152,2350,1000,39.0,695.0,728.0,686.0,779.0,423.0
11,전통시장,2130317,마천중앙시장,3213,2082,1131,445,373,366,357,541,590,541,,16.0,565.0,843,1581,208,2011,1202,40.0,371.0,436.0,881.0,815.0,670.0
12,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),3867,2683,1184,547,660,472,412,592,653,531,93.0,,100.0,283,2382,1009,2303,1427,88.0,649.0,1102.0,681.0,695.0,513.0
13,전통시장,2130314,풍납시장,514,372,142,28,58,58,114,114,85,57,,,,142,143,57,257,57,,,,,142.0,172.0
14,전통시장,2130313,방이시장,18070,12398,5672,1727,2583,2663,2788,2637,3390,2282,862.0,58.0,599.0,1210,9340,6001,10730,7157,251.0,3399.0,4825.0,3776.0,3568.0,2068.0
15,전통시장,2130312,석촌시장,4341,2706,1635,595,441,593,430,647,878,757,132.0,,18.0,244,2655,1292,2390,1549,35.0,301.0,799.0,1227.0,1061.0,517.0
16,전통시장,2130311,새마을시장,27304,17673,9631,2907,4089,3370,3546,3761,4919,4712,135.0,315.0,2571.0,4827,14570,4886,15908,10623,63.0,2909.0,5742.0,6272.0,5796.0,5752.0
17,전통시장,2130310,강남개포시장,12090,7820,4270,984,1629,1489,1605,2113,2277,1993,19.0,24.0,1027.0,1778,7472,1770,6999,4732,458.0,1460.0,1511.0,2673.0,3610.0,2022.0
18,전통시장,2130303,영동전통시장,3965,2950,1015,486,590,522,567,785,636,379,27.0,,,363,2418,1157,2108,1813,18.0,547.0,904.0,1046.0,731.0,675.0
19,전통시장,2130301,양재시장,855,734,121,170,151,131,150,132,112,9,,,,9,545,301,357,226,9.0,169.0,122.0,170.0,94.0,18.0
20,전통시장,2130295,인헌시장(원당종합시장),14669,9880,4789,2022,1889,2117,1888,1964,2385,2404,,,1545.0,2785,8089,2250,8424,6245,57.0,2630.0,4359.0,2900.0,2534.0,2189.0
21,전통시장,2130294,관악중부시장,8255,5550,2705,1066,1115,1049,1097,1223,1450,1255,5.0,276.0,1481.0,1882,3969,642,3731,4524,92.0,809.0,1474.0,1956.0,2257.0,1667.0
22,전통시장,2130293,봉천중앙시장,6489,4395,2094,1035,831,808,822,899,1127,967,203.0,,8.0,501,3385,2392,4218,2212,25.0,1498.0,1558.0,930.0,1531.0,887.0
23,전통시장,2130290,영림시장,7280,5376,1904,848,864,1038,1076,1550,1243,661,181.0,,,509,4624,1966,4350,2834,34.0,1739.0,2177.0,1283.0,1206.0,746.0
24,전통시장,2130289,봉일시장,1407,993,414,136,166,212,228,251,238,176,,,5.0,115,964,323,909,492,,126.0,310.0,396.0,345.0,225.0
25,전통시장,2130285,서원동상점가,7042,4456,2586,949,868,860,699,1080,1360,1226,7.0,,7.0,399,4522,2107,4113,2929,405.0,3070.0,1605.0,767.0,811.0,384.0
26,전통시장,2130284,관악종합시장(신원시장),732,481,251,68,17,108,141,147,114,137,,34.0,102.0,152,376,68,391,329,6.0,79.0,136.0,131.0,216.0,153.0
27,전통시장,2130283,신원시장,3030,2206,824,325,370,462,438,611,507,317,,,90.0,620,2282,38,1900,1130,16.0,871.0,928.0,478.0,455.0,282.0
28,전통시장,2130281,우림시장,6341,4490,1851,838,715,987,1011,939,1012,839,74.0,,,50,3848,2369,3928,2413,26.0,421.0,1019.0,1641.0,2190.0,1044.0
