,상권구분코드명,상권코드,상권코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
0,관광특구,1001495,잠실 관광특구,759757195,486467223,273289972,86039016,92614803,92679954,93512031,121621419,163174028,110115944,175212392.0,1790941.0,4278200.0,28292404,218227419,331955839,443108308,239370026,7985386.0,214663246.0,191869194.0,128816208.0,100154342.0,38989958.0,14.0
1,관광특구,1001494,종로?청계 관광특구,2634973101,1938174311,696798790,290027937,364637620,373930335,432981150,476597269,428109451,268689339,235551091.0,75914552.0,167966071.0,181301685,952222596,1022017106,1410079389,748852477,15968309.0,599335905.0,646076203.0,443736488.0,295165443.0,158649518.0,29.0
2,관광특구,1001493,동대문패션타운 관광특구,164441607,122503075,41938532,18798389,23605044,22691257,25755479,31652906,27446070,14492462,13746217.0,206529.0,3344512.0,8168448,53648749,85327152,97671078,48576133,2208179.0,37725754.0,39295757.0,25832611.0,26458522.0,14726389.0,12.0
3,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,1724826963,1412725861,312101102,204602136,272514064,312851854,303840978,318916829,201471982,110629120,112352197.0,350841.0,42748395.0,85385597,619838543,864151390,773691165,485016952,9768814.0,297852023.0,367063768.0,309041973.0,199233020.0,75748517.0,21.0
4,관광특구,1001491,이태원 관광특구,254544366,110848470,143695896,26102788,8167451,15008886,27994252,33575093,85291509,58404387,84015240.0,,427298.0,2560790,63206720,104334318,178650655,73313429,7917732.0,89834255.0,89634797.0,31181751.0,27125491.0,6270057.0,4.0
5,전통시장,2130326,고덕 골목형상점가,78000000,46143542,31856458,3126900,8859583,7256204,11835659,15065196,14563922,17292536,1234497.0,,,5483950,50537786,20743767,47107962,27024423,589671.0,4493890.0,11745738.0,28331542.0,17054779.0,11916766.0,2.0
6,전통시장,2130324,길동복조리시장,151305103,91453444,59851659,20390476,17420772,9758754,15633566,28249876,36677198,23174461,9314645.0,,5480945.0,19846777,90034086,26628650,87912417,63392686,1106465.0,16926590.0,24837254.0,40481505.0,42220783.0,25732506.0,3.0
7,전통시장,2130322,고분다리전통시장,37713244,28285139,9428105,4137772,4138933,3258021,4111613,12638800,5907232,3520873,507030.0,5842104.0,5044941.0,4178121,14759550,7381498,18249265,10844483,73238.0,2745032.0,5762907.0,4424984.0,9879729.0,6207858.0,6.0
8,전통시장,2130320,암사종합시장,50698706,34053198,16645508,5886425,5399722,4981713,8995501,8789837,8106667,8538841,3526389.0,,1264581.0,6450811,25649230,13807695,33448224,16986822,1148836.0,5960639.0,10569807.0,11115108.0,12076616.0,9564039.0,5.0
9,전통시장,2130319,성내전통시장,94300413,62710657,31589756,13841837,13628074,10488998,11285175,13466573,20321508,11268248,,6090044.0,15457213.0,23472583,43408596,5871977,42900462,51399951,822201.0,5500681.0,13686099.0,12881491.0,23688187.0,37721754.0,5.0
