기준분기코드,상권코드,상권코드명,총직장인구수
4,2120194,언주역(차병원),12628
4,2120193,도산공원교차로,6384
4,2120192,뱅뱅사거리,27462
4,2120191,학동역,13862
4,2120190,강남을지병원,11703
4,2120189,강남역,72613
4,2120188,압구정역,8579
4,2120187,신논현역,13076
4,2120186,가로수길,6518
4,2120185,논현역,12764
4,2120184,포이사거리(삼호물산),10139
4,2120183,양재천카페거리,3558
4,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",6144
4,2120181,교육개발원입구사거리,7278
4,2120180,양재화물트럭터미널앞,2562
4,2120179,양재역,21445
4,2120178,신사역,10933
4,2120177,신논현역 1번,694
4,2120176,논현역 4번,893
4,2120175,남부터미널역,8239
4,2120174,논현역 5번,682
4,2120173,교대역(법원.검찰청),18197
4,2120172,교대입구교차로,10241
4,2120171,서초3동사거리,11750
4,2120170,삼호가든사거리,2026
4,2120169,서초역,15771
4,2120168,서울고교교차로,569
4,2120167,고속터미널(고속터미널역),5078
4,2120166,방배역,5467
4,2120165,서래마을카페거리(서래마을),3467
4,2120164,내방역,8574
4,2120163,사당역 11번(사당역먹자골목),491
4,2120162,방배동카페골목,1253
4,2120161,방배동가구거리(사당동가구거리),2517
4,2120160,사당역(사당),9153
4,2120159,서울대입구역,1430
4,2120158,녹두거리(대학동),695
4,2120157,신림역(신림),593
4,2120156,"총신대입구역(이수, 총신대)",3255
4,2120155,총신대학교,111
4,2120154,장승배기역,479
4,2120153,노량진역(노량진),3699
4,2120152,신대방삼거리역,594
4,2120151,보라매공원,2417
4,2120150,63빌딩,7632
4,2120149,여의도역(여의도),69255
4,2120148,국회의사당역(국회의사당),31135
4,2120147,보라매역,1981
4,2120146,한강성심병원,5045
4,2120145,영등포역(영등포),3856
4,2120144,영중로,2015
4,2120143,당산역,2723
4,2120142,대림역,1559
4,2120141,영등포청과시장교차로,601
4,2120140,문래동주민센터,6162
4,2120139,대림3동사거리,3619
4,2120138,당산2동(영등포우체국),2754
4,2120137,문래역(문래로데오거리),50
4,2120136,영등포구청역,6617
4,2120135,양평역,5072
4,2120134,구로전화국,2014
4,2120133,서울시흥동우체국(홈플러스시흥점),142
4,2120132,독산동,4203
4,2120131,가산디지털단지,81100
4,2120130,구로디지털단지역,1136
4,2120129,구로디지털단지,47750
4,2120128,신도림역,1253
4,2120127,구로구청,5918
4,2120126,디지털단지오거리,135
4,2120125,구로역,9291
4,2120124,개봉동 현대아파트,461
4,2120123,오류동역,2120
4,2120122,강서구청,2137
4,2120121,까치산역,344
4,2120120,화곡역,927
4,2120119,발산역(마곡),1427
4,2120117,강서농산물도매시장,430
4,2120116,송정역,117
4,2120114,목동신시가지,13614
4,2120113,오목교역,628
4,2120112,등촌역,1633
4,2120111,목동사거리,1828
4,2120110,목동역 8번출구,1858
4,2120109,서울남부지방법원,608
4,2120108,신정네거리역,992
4,2120107,공덕역(공덕오거리),13077
4,2120106,마포역,11462
4,2120105,상수역(홍대),524
4,2120104,연남동(홍대),5955
4,2120103,홍대입구역(홍대),9580
4,2120102,서교동(홍대),7276
4,2120101,합정역,1932
4,2120100,망원역,900
4,2120099,월드컵경기장역(월드컵경기장),84
4,2120098,DMC(디지털미디어시티),8846
4,2120097,충정로역,2246
4,2120096,"이화여대(이대역, 이대)",470
4,2120095,홍제역,922
4,2120094,"신촌역(신촌역, 신촌로터리)",5355
4,2120093,연희동,661
4,2120092,불광역,274
4,2120091,본서부병원,516
4,2120090,연신내역,687
4,2120089,구파발역,1
4,2120088,구산역,799
4,2120087,응암역,441
4,2120086,태릉입구역,382
4,2120085,은행사거리,317
4,2120084,공릉역,712
4,2120083,등나무근린공원,1184
4,2120082,상계백병원,426
4,2120081,노원역,1552
4,2120080,마들역,180
4,2120079,창동역,1326
4,2120078,미아사거리역,145
4,2120077,미아역,218
4,2120076,수유역,1930
4,2120075,월곡역,369
4,2120074,안암역,59
4,2120073,미아사거리,353
4,2120072,성신여대,1048
4,2120071,성북구청,255
4,2120070,한성대입구역,466
4,2120069,상봉역,932
4,2120068,사가정역,145
4,2120067,장안동사거리,2587
4,2120066,장한평역(장한평),7424
4,2120065,회기역,326
4,2120064,경희대학교(경희대),97
4,2120063,청량리역(청량리),1182
4,2120062,신설동역,12641
4,2120061,올림픽대교북단,1094
4,2120060,강변역(테크노마트),3189
4,2120059,구삼강변맛길,3279
4,2120058,구의사거리,688
4,2120057,아차산역,2218
4,2120056,구의역,2200
4,2120055,군자역,4255
4,2120054,어린이대공원역,1243
4,2120053,건대입구역(건대),859
4,2120052,성수역,11387
4,2120051,뚝섬역,3944
4,2120050,서울숲역,212
4,2120049,왕십리역(왕십리),1459
4,2120048,금호역,80
4,2120047,한남오거리,2290
4,2120046,이태원(이태원역),2276
4,2120045,남영동 먹자골목,4044
4,2120044,삼각지역,1611
4,2120043,서울역,22578
4,2120042,"숙대입구역(남영역, 남영동)",4057
4,2120041,신용산역(용산역),16270
4,2120040,용산전자상가(용산역),8014
4,2120039,신당역,2321
4,2120038,약수역,2289
4,2120037,동대문역사문화공원역,35320
4,2120036,장충동족발거리(남소영길),2289
4,2120035,퇴계로5가,2257
4,2120034,중구청(퇴계로4가),1538
4,2120033,을지로4가역,874
4,2120032,충무로역,11403
4,2120031,을지로3가역,6147
4,2120030,중부경찰서(영화인의거리),11889
4,2120029,을지로2가,7461
4,2120028,명동(명동거리),12797
4,2120027,명동역(명동재미로),18097
4,2120026,을지로입구역,30610
4,2120025,롯데백화점(시청광장 지하쇼핑센터),22641
4,2120024,회현역,2167
4,2120023,서울시청,10242
4,2120022,북창동(시청역_6번),5197
4,2120021,시청역_8번,24117
4,2120020,시청역_1번,10375
4,2120019,경찰청앞교차로,5958
4,2120018,중림동,2187
4,2120017,동묘앞역(동묘),626
4,2120016,동대문역,193
4,2120015,종로6가,302
4,2120014,종로5가역,4887
4,2120013,이화사거리,7552
4,2120012,대학로(혜화역),2061
4,2120011,종로4가,2980
4,2120010,원남동사거리,4107
4,2120009,종로3가역,8495
4,2120008,인사동,22070
4,2120007,북촌(안국역),10172
4,2120006,종각역,33181
4,2120005,삼청동,3053
4,2120004,종로구청,12937
4,2120003,광화문역,44202
4,2120002,서촌(경복궁역),2008
4,2120001,서대문역,1510
4,2111090,강일동주민센터,91
4,2111089,상일여고(상일초등학교),758
4,2111088,고덕동성당,123
4,2111087,고덕중학교(고덕2동주민센터),197
4,2111086,한영중고,297
4,2111085,묘곡초등학교(고덕아이파크아파트),800
4,2111084,길동신동아아파트,169
4,2111083,GS강동자이아파트,411
4,2111082,중앙보훈병원,64
4,2111081,둔촌푸르지오아파트,78
4,2111080,굽은다리역 3번,434
4,2111079,둔촌고등학교(둔촌중학교),395
4,2111078,굽은다리역 4번,1728
4,2111077,길동주민센터(강동도서관),1272
4,2111076,둔촌2동주민센터,297
4,2111075,굽은다리역 2번,192
4,2111074,명일역 1번,148
4,2111073,둔촌동역 1번(한산중학교),973
4,2111072,굽은다리역 1번(십자성마을),739
4,2111071,천동초등학교,76
4,2111070,천호초등학교,127
4,2111069,천호1동주민센터,79
4,2111068,강동성심병원,1570
4,2111067,강동구립성내도서관,746
4,2111066,암사동성당(효정하나플러스아파트),395
4,2111065,천일초등학교,75
4,2111064,둔촌동역 4번,157
4,2111063,강동구립 천호도서관,368
4,2111062,둔촌동역 3번(성내3동주민센터),751
4,2111061,암사역 1번,831
4,2111060,암사역 2번(서울강동초등학교),871
4,2111059,강동역 4번(강풀만화거리),819
4,2111058,성내중학교,451
4,2111057,천호공원(해공체육문화센터),255
4,2111056,천호태영아파트,191
4,2111055,선사초등학교,673
4,2111054,암사역 4번(삼성광나루아파트),104
4,2111053,성내천어린이공원(하니사랑길),6288
4,2111052,암사역 3번(천호동자전거거리),357
4,2111051,천호역 6번,407
4,2111050,강동구청(강동구청역 2번),131
4,2111049,천호지구대(천호동자전거거리),507
4,2111048,천호역 1번(천호문구완구거리),189
4,2111047,마천1치안센터,111
4,2111046,마천역(마천초등학교),705
4,2111045,개미어린이공원,36
4,2111044,남천초등학교,557
4,2111043,마천공원,32
4,2111042,거여역 1번(거여공원),867
4,2111041,거여역 8번,428
4,2111040,거여초등학교,346
4,2111039,벌말어린이공원,485
4,2111038,보인중학교,416
4,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원),373
4,2111036,투구봉어린이공원,209
4,2111035,오금공원(오주중학교),531
4,2111034,오동나무공원(송파레미니스1단지),1443
4,2111033,문정동성당,70
4,2111032,방이역 1번,3885
4,2111031,장지동주민센터(한림연예예술고교),3127
4,2111030,방이역 2번,665
4,2111029,오금역 4번,427
4,2111028,문현중학교(장지역 1번),424
4,2111027,문정초등학교,1403
4,2111026,문정역 2번,2304
4,2111025,경찰병원역 3번,686
4,2111024,경찰병원역 4번(건너말공원),240
4,2111023,문정역 1번,939
4,2111022,석촌중학교(방이육교),567
4,2111021,방이역 4번,7674
4,2111020,방이동고분군(방산고등학교),304
4,2111019,한성백제역 3번,1524
4,2111018,풍납초등학교(풍납백제문화공원),26
4,2111017,송파나루역 3번,688
4,2111016,송파역 2번,3803
4,2111015,석촌역 3번,1352
4,2111014,송파나루역 2번,525
4,2111013,송파나루역 1번(송리단길),2234
4,2111012,석촌역 6번,732
4,2111011,잠실나루역,9608
4,2111010,석촌역 7번,1428
4,2111009,송파책박물관,127
4,2111008,석촌고분역 3번,1600
4,2111007,석촌고분역 4번,936
4,2111006,석촌고분역 1번,1112
4,2111005,삼전역 3번,1865
4,2111004,삼전역 1번,2036
4,2111003,삼전역 4번,1991
4,2111002,한국교통안전공단 강남자동차검사소,317
4,2111001,아래방죽마을공원(율현초등학교),70
4,2111000,대왕초등학교(세곡동사거리서남측),39
4,2110999,윗방죽마을공원,268
4,2110998,은곡마을(은곡마을공원),23
4,2110997,대청초등학교,1724
4,2110996,대치2동주민센터,1959
4,2110995,봉은사역 4번,5085
4,2110994,개포고등학교,494
4,2110993,개포지하차도 북측,70
4,2110992,도곡초등학교,2179
4,2110991,삼성중앙역 5번,1246
4,2110990,청담역 12번,262
4,2110989,대치동아우편취급국,444
4,2110988,청담역 3번,1594
4,2110987,영동대교남단,473
4,2110986,삼성중앙역 7번,90
4,2110985,청담근린공원,1338
4,2110984,포이초등학교(개포목련어린이공원),1556
4,2110983,국립국악고등학교,783
4,2110982,강남구보훈회관,166
4,2110981,국악고교사거리,361
4,2110980,개포지구대옆,663
4,2110979,청담초등학교,2996
4,2110978,도곡2동주민센터(대치중학교),331
4,2110977,논현로18길,148
4,2110976,언북초등학교,578
4,2110975,매봉역 1번,10837
4,2110974,언주중학교,292
4,2110973,강남구청역 4번,1451
4,2110972,강남세브란스병원미래의학연구센터,2628
4,2110971,선정릉역 4번,1542
4,2110970,학동초등학교,378
4,2110969,베르사이유1아파트,1546
4,2110968,강남구청역 2번,1023
4,2110967,역삼역 8번,377
4,2110966,논현2동주민센터,1637
4,2110965,언주역 6번,1139
4,2110964,싸리고개근린공원,217
4,2110963,역삼월드메르디앙아파트,780
4,2110962,도산공원북측,557
4,2110961,언주역 3번,962
4,2110960,은광여고,1522
4,2110959,신구중학교,271
4,2110958,역삼역 4번,994
4,2110957,언북중학교,1251
4,2110956,언주역 8번,1199
4,2110955,논현초등학교,3430
4,2110954,국기원,636
4,2110953,학동근린공원,2487
4,2110952,논현목련공원,117
4,2110951,신사은행나무공원,273
4,2110950,논현역 7번,2981
4,2110949,한남IC,1683
4,2110947,청계산입구역 2번(내곡동주민센터),121
4,2110946,청계산원터골,48
4,2110945,본마을노인복지센터(서초구립내곡도서관),191
4,2110944,서울나래학교(염곡어린이공원),1053
4,2110943,법제교육센터(버들어린이공원),1122
4,2110942,염곡동 구룡사(포이동성당),3242
4,2110941,언남고등학교,261
4,2110940,양재근린공원(양재2동주민센터),1043
4,2110939,양재역 8번(양재동우체국),5945
4,2110938,바우뫼공원,1784
4,2110937,방아다리근린공원(횃불트리니티신학대학원대학교),2465
4,2110936,더케이호텔(양재리본타워2단지아파트),832
4,2110935,한전아트센터,379
4,2110934,우면주공아파트,998
4,2110933,한국상담대학원대학교,679
4,2110932,서울시인재개발원,532
4,2110931,삼성전자서울R&D(서울우면초등학교),100
4,2110930,서초동성당,2178
4,2110929,남부터미널역 1번,21130
4,2110928,서초우방유쉘아파트,596
4,2110927,잠원역,745
4,2110926,신중초등학교,1610
4,2110925,서초중학교,873
4,2110924,반포4동주민센터(몽마르뜨공원),1330
4,2110923,방배역 1번,210
4,2110922,내방역 1번,224
4,2110921,서울프랑스학교,522
4,2110920,방배역 2번(백석예술대학교),359
4,2110919,내방역 8번,1539
4,2110918,방배역 3번,682
4,2110917,서초소방서,1505
4,2110916,내방역 4번,1152
4,2110915,서래초등학교,2807
4,2110914,내방역 6번,146
4,2110913,방현초등학교(방배119안전센터),3305
4,2110912,방배동사이길,210
4,2110911,방배배수지체육공원,29
4,2110910,내방역 5번,614
4,2110909,남태령역(서울전자고등학교),132
4,2110908,구반포역,1525
4,2110907,방배초등학교,878
4,2110906,서문여고,683
4,2110905,방배노인종합복지관(이수중학교),287
4,2110904,이수역 5번,835
4,2110903,방배아이파크아파트,7222
4,2110902,사당역 4번,1201
4,2110901,인헌고등학교(인헌중학교),262
4,2110900,낙성대역 1번(관악구민 종합체육센터),457
4,2110899,낙성대역 5번(관악중학교),690
4,2110898,청림동주민센터(상도중학교),66
4,2110897,서울대입구역 8번,219
4,2110896,관악우성아파트,202
4,2110895,샤로수길,1796
4,2110894,관악동부센트레빌아파트(은천로35라길),20
4,2110893,관악소방서(문영여고),353
4,2110892,관악구 중앙길,709
4,2110891,구암초등학교,47
4,2110890,봉천역 1번(관악초등학교),261
4,2110889,봉천역 6번,376
4,2110888,청룡동주민센터,94
4,2110887,서울산업정보학교(서울삼성초등학교),19
4,2110886,관악해태어린이공원,188
4,2110885,영락고등학교,340
4,2110884,봉천역 4번(봉천110안전센터),372
4,2110883,은천초등학교(은천교앞),212
4,2110882,신성초등학교,733
4,2110881,구립대학경로당(관악산샘말공원),1601
4,2110880,신림역 1번,995
4,2110879,신림현대아파트,17
4,2110878,미림여고,368
4,2110877,신림역 8번,319
4,2110876,서원동주민센터(신관중학교),49
4,2110875,보라매동주민센터(당곡고등학교),16
4,2110874,원신초등학교(구세군관악영문교회),46
4,2110873,당곡중학교,343
4,2110872,신림초등학교,277
4,2110871,신원동주민센터,159
4,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",1026
4,2110868,남부초등학교,232
4,2110867,국제신학대학원대학교(남서울중학교),202
4,2110866,난우중학교,171
4,2110865,남강고등학교(남강중학교),336
4,2110864,신림우방아파트,236
4,2110863,난우초등학교,319
4,2110862,난곡초등학교(난곡동벽화마을),84
4,2110861,관악구신사동주민센터,1182
4,2110860,호림박물관(성보고등학교),410
4,2110859,난향초등학교,182
4,2110858,신대방역 1번,66
4,2110857,미성동주민센터,431
4,2110856,미성초등학교,538
4,2110855,신대방역 2번,429
4,2110854,조원동주민센터,55
4,2110853,KT구로지사,213
4,2110852,이수역 9번,198
4,2110851,경문고등학교(동작동성당),485
4,2110850,사당역 10번,969
4,2110849,이수역 10번,220
4,2110848,양지어린이공원,486
4,2110847,예술인마을,460
4,2110846,남성역 1번,535
4,2110845,사당종합체육관,119
4,2110844,흑석2치안센터,7
4,2110843,사당5동주민센터,181
4,2110842,흑리단길,43
4,2110841,중대부중,88
4,2110840,중앙대학교,165
4,2110839,숭실대입구역 4번,187
4,2110838,상도1동주민센터앞,131
4,2110837,숭실대입구역 1번,373
4,2110836,상도역 5번,3057
4,2110835,상도역 1번,285
4,2110834,동작구자원봉사센터,38
4,2110833,상도역 2번,266
4,2110832,노량진초등학교,377
4,2110831,상도4동주민센터,72
4,2110830,상도초등학교,281
4,2110829,장승배기역 5번,536
4,2110828,노량진역 6번,3010
4,2110827,NH농협은행 상도동지점,262
4,2110826,장승배기역 4번,366
4,2110825,신대방삼거리역 1번,316
4,2110824,대방역 3번,296
4,2110823,신대방삼거리역 3번,472
4,2110822,신대방삼거리역 4번(대림초등학교),311
4,2110821,보라매역 2번,595
4,2110820,성남고등학교,3101
4,2110819,신대방역 4번,510
4,2110818,신대방역 3번,20
4,2110817,대방역 4번,286
4,2110816,대방역 6번,521
4,2110815,공군호텔,2240
4,2110814,서울지방병무청,673
4,2110813,보라매역 6번,286
4,2110812,신길6동주민센터,363
4,2110811,보라매역 4번,187
4,2110810,영신초등학교,395
4,2110809,장훈고등학교,112
4,2110808,신길역 1번,67
4,2110807,신길역 3번,102
4,2110806,서울시립영등포장애인복지관,76
4,2110805,신길새마을금고신길4동지점,45
4,2110804,신풍역 1번,312
4,2110803,신길2동우편취급국,304
4,2110802,신길동홍어거리,336
4,2110800,영등포동성당,227
4,2110799,영등포본동주민센터,119
4,2110798,신풍역 2번,53
4,2110797,KT대방빌딩,52
4,2110796,한림대학교한강성심병원,87
4,2110795,도림초등학교,533
4,2110794,영동초등학교,632
4,2110792,영등포역 2번,3400
4,2110791,신풍역 3번,25
4,2110790,대림1동주민센터,739
4,2110789,대림성모병원,491
4,2110788,영등포시장역 3번,28
4,2110787,신길3동주민센터,171
4,2110786,당산역 8번,271
4,2110785,영등포푸르지오아파트,161
4,2110784,신대림초등학교,76
4,2110783,영등포시장역 1번,292
4,2110782,영등포시장역 4번,127
4,2110781,대림한신아파트,182
4,2110780,신길대성유니드아파트,223
4,2110779,대림갑을명가아파트,33
4,2110778,구로디지털단지역 4번,1615
4,2110777,구로세무서,282
4,2110776,도신초등학교,168
4,2110775,대동초등학교,61
4,2110774,당산반도유보라팰리스아파트,472
4,2110773,당산역 13번,272
4,2110772,신우어린이공원,94
4,2110771,대림역 11번,955
4,2110770,영등포구청역 6번,263
4,2110769,대림차이나타운(대림역 12번),18
4,2110768,도림2동유수지내체육시설,294
4,2110767,도림동주민센터,34
4,2110766,대림역 5번,360
4,2110765,문래동사거리,889
4,2110764,문래역 3번,541
4,2110763,영등포구청역 2번,480
4,2110762,선유도역 1번,3139
4,2110761,문래동남성맨션,180
4,2110760,선유도역 6번,1792
4,2110759,문래예술촌(문래창작촌),4221
4,2110758,문래소공원,296
4,2110757,양평역 2번,1501
4,2110756,문래중학교,275
4,2110755,동일여자고등학교,199
4,2110754,삼성산자연공원(서울금천초등학교),199
4,2110753,시흥동 은행나무사거리,617
4,2110752,한울중학교,269
4,2110751,난곡중학교,730
4,2110750,시흥4동주민센터(서울신흥초등학교),397
4,2110749,금산초등학교(금천고등학교),448
4,2110748,백산초등학교,102
4,2110747,석수역 1번 출입구,823
4,2110746,금천금빛공원(은행나무사거리서측),70
4,2110745,독산동정훈단지,251
4,2110744,독산동성당,531
4,2110743,시흥초등학교(시흥1동우체국),191
4,2110742,KT금천빌딩(금천구시설관리공단),426
4,2110741,독산2동주민센터,444
4,2110740,금천해태공원,650
4,2110739,시흥3동 우편취급국,1558
4,2110738,문성초등학교,249
4,2110737,금천세무서,506
4,2110736,독산119안전센터,450
4,2110735,말미고개,520
4,2110734,금천파출소,92
4,2110733,금천어울림복지센터,374
4,2110732,가산초등학교(세일중학교),338
4,2110731,금천구청역 1번 출입구,1041
4,2110730,서울축산농협 독산역지점(독산파출소),660
4,2110729,가산동우체국,151
4,2110728,두산초등학교,4560
4,2110727,독산역 1번 출입구,659
4,2110726,금천철쭉어린이공원(금하마을),222
4,2110725,가산동주민센터,85
4,2110724,금천구립가산도서관,366
4,2110723,가산디지털단지역 1번 출입구,286
4,2110722,G타워,1221
4,2110721,가리봉파출소,215
4,2110720,대림역 2번,158
4,2110719,영서중학교,52
4,2110718,한국SGI본부,1614
4,2110717,남구로역 2번,570
4,2110716,구로나눔길,666
4,2110715,구로구민회관,93
4,2110714,구로4동주민센터,271
4,2110713,구로보건소,2668
4,2110712,남구로역 5번,233
4,2110711,구로초등학교,818
4,2110710,남구로역 3번,606
4,2110709,구로119안전센터,162
4,2110708,화원어린이공원,64
4,2110707,구로창업지원센터,1045
4,2110706,그라운드 고척,410
4,2110705,고산초등학교,33
4,2110704,고척중학교,62
4,2110703,개봉역,569
4,2110702,개봉초등학교,131
4,2110701,고척동성당,567
4,2110700,고척초등학교,3249
4,2110699,덕의초등학교,150
4,2110698,개웅초등학교(개웅중학교),279
4,2110697,개봉3동주민센터,244
4,2110696,오류동역 1번,2453
4,2110695,개봉1동주민센터,546
4,2110694,세곡초등학교,445
4,2110693,오류동역 4번,17
4,2110692,큰굴다리,233
4,2110691,개봉중학교,395
4,2110690,오류2동버들시장,625
4,2110689,오류동역 3번,259
4,2110688,오류지구대,171
4,2110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",21
4,2110686,수궁동주민센터,490
4,2110685,금강수목원아파트,181
4,2110684,서울공연예술고등학교,157
4,2110683,오류고등학교,185
4,2110682,온수역 8번,137
4,2110681,온수역 1번,152
4,2110680,온수역 5번(온수산업단지),1184
4,2110679,염창역 2번,578
4,2110678,염창무학아파트,242
4,2110677,등촌역 1번,410
4,2110676,등촌역 7번,237
4,2110675,화곡4동주민센터,289
4,2110674,강서구청가양동별관,491
4,2110673,뜸부기어린이공원,253
4,2110672,백석중학교,155
4,2110671,등촌1동주민센터,5012
4,2110670,신곡초등학교,527
4,2110669,화곡보람2차아파트,80
4,2110668,화곡2동주민센터,471
4,2110667,가양역 10번,177
4,2110666,KC대학교,257
4,2110665,곰달래도서관,469
4,2110664,강서구청옆,111
4,2110663,우장산롯데캐슬아파트앞,316
4,2110662,까치산역 1번,1480
4,2110661,강서새말어린이공원,126
4,2110660,등촌3동주민센터,4614
4,2110659,화곡역 4번,867
4,2110658,화곡초등학교,253
4,2110657,양천향교역 5번,3180
4,2110656,까치산역 3번,838
4,2110655,발산역 5번,587
4,2110654,까치산역 4번,1021
4,2110653,화곡역 2번,910
4,2110652,양천향교역 2번,643
4,2110651,화원중학교,377
4,2110650,우장산힐스테이트,146
4,2110649,우장산역 1번,366
4,2110648,양천향교역 7번,13
4,2110647,화곡역 5번,890
4,2110646,푸른들청소년도서관,782
4,2110645,우장산역 4번,794
4,2110644,신광명마을,333
4,2110643,강서구다솔마을,653
4,2110642,정곡초등학교,193
4,2110641,공항고등학교,345
4,2110640,방화역 1번,1019
4,2110639,신방화역 8번,523
4,2110638,신방화역 2번,372
4,2110637,송정역 2번,540
4,2110636,방화역 2번,152
4,2110635,공항시장역 3번,1482
4,2110634,송정역 3번,664
4,2110633,개화산역 1번,115
4,2110632,방화역 3번,1075
4,2110631,방화초등학교,359
4,2110630,공항시장역 1번,1472
4,2110629,송정역 4번,190
4,2110628,신목동역,496
4,2110627,신정롯데캐슬아파트,512
4,2110626,양화초등학교,652
4,2110625,신정2동주민센터,726
4,2110624,목동문화체육센터,382
4,2110623,갈산공원,118
4,2110622,달마을공원,458
4,2110621,목동역 5번,111
4,2110620,목동보건지소,451
4,2110619,목4동주민센터,311
4,2110618,강서고등학교,193
4,2110617,등촌역 4번,274
4,2110616,양목초등학교,161
4,2110615,신서초등학교,87
4,2110614,목동로데오거리,596
4,2110613,신정네거리역 4번,80
4,2110612,신정역 5번,644
4,2110611,신정역 1번,316
4,2110610,계남근린공원,126
4,2110609,신정네거리역 2번,1377
4,2110608,신월2동주민센터,873
4,2110607,금빛새마을금고본점,53
4,2110606,신한은행 신월동지점,521
4,2110605,목동센트럴아이파크앞,155
4,2110604,신월4동주민센터,637
4,2110603,지향초등학교,205
4,2110602,신월시영아파트중문,644
4,2110601,신월1동우편취급국,1200
4,2110600,신월7동주민센터,350
4,2110599,신월1파출소,378
4,2110598,신월문화체육센터,428
4,2110597,신월1동주민센터,517
4,2110596,서서울호수공원,417
4,2110595,메디힐병원,731
4,2110594,신월중학교,453
4,2110593,신월3동주민센터,304
4,2110592,서울금융고등학교,449
4,2110591,충정로역 6번,627
4,2110590,만리재,97
4,2110589,애오개역 3번,58
4,2110588,한겨레신문사,169
4,2110587,공덕동주민센터,238
4,2110586,서울서부지방법원,1461
4,2110585,마포경찰서,918
4,2110584,아현역 4번,49
4,2110583,공덕래미안3차아파트,316
4,2110582,이대역 5번,59
4,2110581,염리초등학교,16
4,2110580,양원초등학교,78
4,2110579,마포역 4번,758
4,2110578,대흥역 2번,2091
4,2110577,용강동주민센터,145
4,2110576,대흥역 3번,1605
4,2110575,대흥동주민센터,206
4,2110574,서강대학교,173
4,2110573,신촌역 6번,33
4,2110572,서강대역 1번,470
4,2110571,신수동주민센터,635
4,2110570,KB국민은행 서강지점,61
4,2110569,홍대땡땡거리,358
4,2110568,광흥창역 1번,67
4,2110567,광흥창역 6번,91
4,2110566,경의선책거리,1690
4,2110565,홍익대,107
4,2110564,홍대입구역 3번,471
4,2110563,상수역 3번,355
4,2110562,연트럴파크(연남동주민센터),426
4,2110561,상수역 4번,395
4,2110560,마포FM,292
4,2110559,성산중학교,757
4,2110558,경성고등학교,2338
4,2110557,홍대부속여중고앞,760
4,2110556,절두산순교성지,176
4,2110555,홍익지구대,335
4,2110554,망원역 1번,1499
4,2110553,가좌역 2번,257
4,2110552,성미산체육관,646
4,2110551,성서초등학교,803
4,2110550,합정역 8번,1578
4,2110549,새터산,283
4,2110548,마포구청역 4번,795
4,2110547,KB국민은행 망원동지점,284
4,2110546,양화대교북단,684
4,2110545,마포구청역 1번,880
4,2110544,망리단길,1203
4,2110543,중암중학교,38
4,2110542,마포구청역 7번,4013
4,2110541,동교초등학교,377
4,2110540,망원나들목체육관,288
4,2110539,미근동,2792
4,2110538,충정로역 3번,284
4,2110537,충정로현대아파트,1514
4,2110536,돈의문센트레빌아파트입구,141
4,2110535,영천시장입구,797
4,2110534,경기대학교,134
4,2110533,충정로역 7번,22
4,2110532,아현역 2번,330
4,2110531,홍지문,141
4,2110530,아현역 1번,36
4,2110529,홍제3동주민센터,136
4,2110528,서울여자간호대학교,309
4,2110527,홍제역 2번,177
4,2110526,봉원사,241
4,2110525,홍은종합사회복지관,61
4,2110524,연희세브란스병원,55
4,2110523,홍제성원아파트,25
4,2110522,홍제역 3번,8
4,2110521,홍제역 4번,63
4,2110520,경의중앙 신촌역,78
4,2110519,서대문구보건소별관,470
4,2110518,서대문구청,117
4,2110517,서대문소방서,1051
4,2110516,정원여중,114
4,2110515,홍은중학교,399
4,2110514,서대문우체국,86
4,2110513,연희파출소,457
4,2110512,연희지하차도,357
4,2110511,연희초등학교,3766
4,2110510,홍연시장,99
4,2110509,연희대우아파트앞,691
4,2110508,서연중학교,1028
4,2110507,명지대학교,1537
4,2110506,연희임광아파트,110
4,2110505,홍남교남측,14
4,2110504,명지전문대,139
4,2110503,명지대학교교회,230
4,2110502,남가좌파출소,290
4,2110501,연희어린이공원,214
4,2110500,남가좌동현대아파트,74
4,2110499,연가초등학교,282
4,2110498,증산역 1번,222
4,2110497,가좌역 3번,299
4,2110496,모래내우체국,611
4,2110495,북가좌2동주민센터,501
4,2110494,증산3교남측,31
4,2110493,북가좌초등학교,892
4,2110492,하나고등학교,247
4,2110491,불광중학교,195
4,2110490,녹번동근린공원,307
4,2110489,불광역 3번,35
4,2110488,우리은행응암동지점,171
4,2110487,불광역 8번,63
4,2110486,은평구청,629
4,2110485,연신내우체국,1259
4,2110484,역촌역 3번,500
4,2110483,연천초등학교,147
4,2110482,연신초등학교,45
4,2110481,불광역 7번,193
4,2110480,연신내역 3번,117
4,2110479,연신내역 2번,304
4,2110478,응암1동주민센터,359
4,2110477,은평세무서,434
4,2110476,역촌역 2번,56
4,2110475,백련산해모로아파트,241
4,2110474,세명컴퓨터고등학교,196
4,2110473,구산역 1번,436
4,2110472,연신내역 4번,336
4,2110471,응암동우체국,258
4,2110470,신진과학기술고등학교,127
4,2110469,응암정보도서관,340
4,2110468,응암역 3번,1129
4,2110467,은평요양병원,487
4,2110466,구산역 2번,87
4,2110465,연신내역 7번,229
