,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
0,관광특구,1001495,잠실 관광특구,72897,45406,27491,7529,9132,8936,8758,11051,16008,11483,455.0,412.0,2514.0,1957.0,36792,30767,39787,31199,2597.0,33740.0,19559.0,6825.0,6085.0,2179.0
1,관광특구,1001494,종로?청계 관광특구,65478,48290,17188,8997,8780,9210,9893,11410,12276,4912,27.0,987.0,3002.0,2230.0,32544,26688,39640,20432,326.0,20417.0,17195.0,8772.0,7902.0,5460.0
2,관광특구,1001493,동대문패션타운 관광특구,29560,24321,5239,5020,4594,4856,4883,4968,2746,2493,774.0,1247.0,12133.0,2416.0,8148,4842,16132,10682,139.0,7502.0,8258.0,4887.0,4061.0,1967.0
3,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,78665,70255,8410,13175,14391,13272,15013,14404,5627,2783,246.0,201.0,28272.0,2972.0,25265,21709,42556,21701,317.0,13123.0,19618.0,15007.0,10902.0,5295.0
4,관광특구,1001491,이태원 관광특구,63220,26250,36970,3772,5389,4484,3929,8676,25764,11206,792.0,288.0,1420.0,2891.0,33890,23939,40565,21999,831.0,31193.0,22913.0,3792.0,3097.0,738.0
5,전통시장,2130326,고덕 골목형상점가,616,387,229,93,43,109,49,93,125,104,,,,15.0,321,280,397,192,,136.0,174.0,93.0,98.0,87.0
6,전통시장,2130323,둔촌역전통시장,835,658,177,159,74,116,191,118,148,29,,,19.0,73.0,546,197,639,165,4.0,11.0,66.0,85.0,290.0,347.0
7,전통시장,2130322,고분다리전통시장,1539,1011,528,237,219,225,173,157,281,247,19.0,,19.0,77.0,917,507,1075,452,,198.0,228.0,191.0,640.0,267.0
8,전통시장,2130320,암사종합시장,533,352,181,87,70,57,67,71,80,101,5.0,25.0,94.0,85.0,258,66,296,227,8.0,33.0,128.0,186.0,115.0,54.0
9,전통시장,2130319,성내전통시장,923,699,224,379,167,125,14,14,56,168,,14.0,140.0,224.0,461,84,474,435,,28.0,84.0,154.0,406.0,237.0
10,전통시장,2130318,로데오거리상점가,52933,33168,19765,5775,6571,6463,6592,7767,11520,8245,74.0,,2236.0,1679.0,29470,19474,32056,20877,2922.0,23646.0,14778.0,5303.0,4885.0,1399.0
11,전통시장,2130317,마천중앙시장,408,260,148,83,28,28,74,47,65,83,,,9.0,38.0,259,102,251,148,,9.0,131.0,65.0,111.0,83.0
12,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),950,636,314,112,116,89,134,185,171,143,,,,9.0,412,529,557,376,18.0,349.0,303.0,114.0,105.0,44.0
13,전통시장,2130314,풍납시장,3838,2830,1008,537,427,573,592,701,671,337,36.0,,8.0,173.0,2357,1264,2564,1177,8.0,124.0,478.0,1173.0,953.0,1003.0
14,전통시장,2130313,방이시장,334,260,74,72,35,53,49,51,47,27,,,,5.0,158,171,180,90,,43.0,37.0,21.0,67.0,100.0
15,전통시장,2130312,석촌시장,1572,1024,548,231,208,255,154,176,270,278,,15.0,200.0,346.0,850,161,929,643,8.0,157.0,290.0,197.0,363.0,557.0
16,전통시장,2130311,새마을시장,31696,21382,10314,3511,3988,4305,4212,5366,6862,3452,38.0,,359.0,2323.0,18055,10921,18206,11651,285.0,8402.0,8398.0,5922.0,3988.0,2861.0
17,전통시장,2130310,강남개포시장,6040,4445,1595,856,1002,604,900,1083,1126,469,12.0,,,6.0,3039,2983,4189,1391,213.0,1008.0,921.0,1168.0,1280.0,990.0
